Date,Volume,PctChange,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
1981-05-20,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-21,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-22,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-26,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-27,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-28,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-29,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-01,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-02,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-03,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-04,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-05,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-08,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-09,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-10,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-11,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-12,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-16,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-17,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-18,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-06-19,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
